_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb6846e050a0737611e7cc5,http://compass.edu.au/,Compass Education - School Management System,https://www.compass.education/,Compass simplifies complexity so you can spend more time where it matters and bring your school's vision to life ... Partnered with K-12 schools across Australia.,Compass,info@compass-group.com,"['compass schools', 'school students', 'school management system compass education', 'school communities', 'schools', 'new schools', 'compass school communities', 'school management', 'school staff', 'school teachers']",['1941'],['$30.9B'],Compass Group has historically raised $0 in funding,['10001+'],['New Zealand'],['8 6141 8711'],"['Shelley Roberts', 'Managing_Director', None]",['None'],"['Apps', 'Food and Beverage']"
5eb6856e4c8a5b802f1e7cc5,http://seqta.com.au/,Seqta,https://seqta.com.au/,Dec 16  2019 - SEQTA is a teaching and learning management system (LMS) that brings teachers  administrators  parents and students together in an ...,Seqta,helpdesk@seqta.com.au,"['seqta learn schools', 'seqta teachers', 'seqta software', 'school software', 'more seqta information', 'schools conferences', 'leading seqta', 'leading schools', 'seqta', 'important school information']","['Mar 1, 2006']",['$18.5M'],Corpus has historically raised $0 in funding,['101-250'],"[' Burwood East, Victoria, Australia']",['+61 8 9301 2277'],"['Grant Grosser', 'CEO', ['grant.grosser@educationhorizons.com.au', 'grant.grosser@seqta.com.au', 'grant@seqta.com.au']]","['Level 2/52 Davidson Terrace, Joondalup WA 6027, Australia']","['E-Learning', 'EdTech']"
5eb6864268930af1f51e7cc5,www.pricepointmedical.com.au,Price Point Medical,http://pricepointmedical.com.au/,No information is available for this page.Learn why,Price Point Medical,info@medaust.com,None,['1972'],['$4.3B'],$188M,"['33,000']","[' Lidcombe, New South Wales, Australia']",['61 2 9009 4777'],"['Colin Goldschmidt', 'CEO', None]",['None'],['Health Care']
5eb686de941ea6f14b1e7cc5,Software to manage relief teachers Australia OR New Zealand,ClassCover,https://www.classcover.com.au/,The ClassCover app connects schools with new or known relief teachers in seconds whilst connecting teachers to a wealth of new employment opportunities. ​.,classcover,['info@classcover.com.au'],"['relief teachers classcover version', 'schools book relief teachers', 'classcover school', 'nsw teachers', 'other relief teachers', 'casual relief teacher', 'virtual relief teacher conference request classcover', 'other teachers', 'nsw schools', 'outstanding relief teachers']","['Jan 20, 2012']",['$'],$600K,['11-50'],"[' Sydney, New South Wales, Australia']",['+61 1300 650 442'],"['Ben Grozier', 'CEO', ['ben.grozier@classcover.com.au', 'ben@classcover.com.au']]",['None'],"['Apps', 'Mobile Apps']"
5eb688c6e8ba899a231e7cc5,www.contentkeeper.com,ContentKeeper | ContentKeeper,https://www.contentkeeper.com/,ContentKeeper's scalable Web Filtering and Security Platform gives schools the comprehensive set of tools they need to allow safe access to valuable ...,ContentKeeper Technologies,info@contentkeeper.com,"['web security', 'other school web filters', 'school web filters', 'innovative web security solutions', 'web filter contentkeeper', 'many school web filters', 'other web threats', 'multi-layered web security', 'web filtering solutions', 'web threats']",['1997'],['$4.1B'],$321M,['11-50'],"[' Canberra, Australian Capital Territory, Australia']",['+61 2 6261 4950'],"['David Wigley', 'CEO', ['david.wigley@contentkeeper.com']]","['218 Northbourne Ave, Braddon ACT 2612, Australia']","['Cyber Security', 'Information Technology']"
5eb689bf25abe779da1e7cc5,https://www.avaxa.com/,AVAXA | Melbourne based provider of best Student ...,https://www.avaxa.com/,Avaxa specialises in Student Management Solutions designed for compliance with Federal and State Government regulations. Our clients achieve reduction in ...,Avaxa,['None'],"['student enrolments', 'strata student training plans', 'student training plans', 'students', 'student attendance', 'student details', 'vet student loans integration', 'many students', 'strata student management system', 'amep students']",['2007'],['668.401853 millionUSD'],None,['11-50'],"['Melbourne, Victoria']",['+61 3 9533 7611'],"['Graeme Thomson', 'CEO', None]","['1/616 St Kilda Rd, Melbourne VIC 3004, Australia']",['Education Management']
5eb68afe1af2ab98d31e7cc5,https://www.ibroker.net.au/about.html,About - iBroker Education Laptop & Tablet Insurance,https://www.ibroker.net.au/about.html,I Broker Pty Ltd (iBroker) was established in 2005 to develop and supply an insurance policy to cover laptops  tablets and netbooks used ... steve@ibroker.net.au.,iBroker,info@onlinebrokersaustralia.com.au,"['personal information', 'information', 'product information', 'anonymous information', 'specific information', 'enough information', 'australian privacy legislation', 'laptop insurance', 'ibroker education', 'financial service products']",['Nov 2014'],['$'],$0,['1-10'],"[' Sydney, New South Wales, Australia']",['61 2 8880 9022'],"['Stuart Young', 'founder(s)', ['stuart@onlinebrokersaustralia.com.au']]",['None'],"['Consumer Reviews', 'Financial Services']"
5eb68bf65c40e7d0d71e7cc5,https://www.southernbiological.com/about-us/,About Us - Southern Biological,https://www.southernbiological.com/about-us/,Southern Biological is a leading hands-on Australian science education company that has been supporting science educators for over 40 years. With an aim to ...,Southern Biological / Cogitamus,nfo@sherlock.bio,"['3b scientific brain model', '3b scientific skeleton model', 'koken pronatis model', 'scientific brain model', 'koken decubitus treatment model', 'koken breast massage model type ii', 'anatomical model', 'skull models', '3b scientific brain', 'scientific tongue model']",['2019'],['None'],None,['11-50'],"['Knoxfield, Victoria']",['+613) 9753 3896'],"['David R. Walt, Deborah Hung, Feng Zhang, Jim Collins, Jonathan Gootenberg, Omar Abudayyeh, Pardis Sabeti, Rahul Dhanda, Todd Golub', 'founder(s)', None]",['None'],"['Biotechnology', 'Health Care']"
5eb68f5da4fd71f5821e7cc5,www.savv-e.com.au/,Savv-e_ An award-winning eLearning Solutions | Savv-e,https://www.savv-e.com.au/,Savv-e is a specialist in eLearning design  development and delivery with extensive experience in a range of industries. Find out how we can help you today.,Savv-E,karl@ewave.com,"['good business', 'digital learning design', 'other businesses', 'business goals', 'many businesses', 'workplace culture', 'business environment', 'business', 'accessible learning experiences', 'strategic business goals']",['1999'],['$4.4M'],$0,['101-250'],"['Sydney, NSW']",['+61 2 9901 4522'],"['Lisa Vincent - Co-', 'CEO', None]","['Level 6/11-17 York St, Sydney NSW 2000, Australia']","['B2B', 'Digital Marketing']"
5eb690478934691bf01e7cc5,http://jumpswimschools.com.au/,JUMP! Swim Schools: Swimming Lessons for babies_ infants ...,https://jumpswimschools.com.au/,Skip to content. JUMP! Swim Schools Logo. Search for: Search for: Enrol Now · Lessons · Swimming Babies · Duckling (3-9 months) · Duck (10-24 months) ...,JUMP! Swim Schools,['southmorang@jumpswimschools.com.au'],"['swim schools jump', 'swim schools nerang jump', 'swim school jump', 'swim schools seven hills jump', 'swim schools fyshwick suppliers jump', 'school jump', 'swim schools family', 'swim schools', 'swim schools program', 'swim schools sites']",['2010'],"['$441,000.00USD']",None,['51-200'],"['Surfers Paradise, Queensland']",[['+64-33381795']],"['CEO Ian Campbell', 'CEO', None]",['Seven Hills St Marys Villawood WA'],['Recreational Facilities & Services']
5eb6913eabf312822a1e7cc5,http://www.transdata.com.au/,Sonar Technologies: SMART SOLUTIONS IN MOBILITY ...,https://www.sonartechnologies.com/,Formerly Trans-Data Communications Pty Ltd  Sonar specializes in providing mobile task and resource management solutions to businesses of any size  ...,Sonar Technologies Australia,['usa@sonartechnologies.com'],"['device management', 'resource management solutions', 'efficient device management', 'enterprise technology solutions', 'mobile management application', 'sonar technologies', 'management software', 'field service management software', 'trans-service system', 'application management']",['1991'],['$40.7M'],$0,['51-200'],"['New South Wales, Australia']",['+61 2 9630 3533'],"['Arun Sharma', 'CEO', ['arun.sharma@sonartechnologies.com', 'arun@sonartechnologies.com']]",['MACQUARIE PARK2113New South WalesAustralia'],['Information Technology & Services']
5eb691e4f27c5211d21e7cc5,https://www.starrez.com/,StarRez,https://www.starrez.com/,StarRez is the world-leader in providing student housing software including: online web-based student self-service  built-in reporting  room assignments  ...,StarRez,['maldonadoje@theridernews.com'],"['student housing', 'student housing assignments', 'student housing software solutions', 'student housing providers', 'student housing markets', 'rooms students', 'leading student housing management software', 'continuing student housing applications', 'new student housing sites', 'student information']",['1992'],['$12.5M'],$0,['51-200'],['None'],['+61 1800 875 487'],"['Travis Knipe - Chief', 'CEO', None]","['660 Spencer St, West Melbourne VIC 3003, Australia']",['Computer Software']
5eb692b5bb6685adac1e7cc5,www.alphatech.co.nz,Alphatech Systems: Home,https://www.alphatech.co.nz/,alphatech homepage 2.jpg. alphatech homepage ... Alphatech is the Waters agent in New Zealand. For over 50 ... Email sales@alphatech.co.nz. Tel: +64 9 580 ...,Alphatech Systems,['sales@alphatech.co.nz'],"['meter kit', 'conductivity meter kit postal address electrode', 'ec1100-s meter kit', 'oxygen data meter kit', 'oxygen meter kit deionised water', 'waterproof handheld data meter kit blue', 'ssi tip 10ul', 'ssi tip 200ul', 'kit', 'ssi tip 1250ul']",['24 February 2005'],['$10M'],$0,['10'],['New Zealand'],['2018-09-18'],"['Bryce Roberts', 'CEO', None]","['41b Sale Street, Cockle Bay, Auckland2014NZ']","['Manufacturing, Services - professional, scientific, and technical']"
5eb693d2d045d59f3b1e7cc5,https://invitro.com.au/our-company/,Our Company - In Vitro Technologies,https://invitro.com.au/our-company/,JJ Richards & Sons Pty Ltd was established in 1932 and is the largest privately owned waste and environmental management company in Australia  employing ...,In Vitro,['service@invitro.com.au'],"['medisafe distal duck', 'vitro technologies', 'medisafe duck', 'equipment ivt', 'vitro technologies customer care', 'medisafe distal duck kit', 'vitro technologies technical support', 'vitro technologies women', 'medisafe distal duck tip soaker', 'vitro technologies abn']",['2002'],['None'],None,['51-200'],"['Melbourne, Victoria']",['+61 3 9771 3720'],"['Thomas Axelsson', 'CEO', None]","['11 Canvale Road, Canning Vale, WA']",['Biotechnology']
5eb6950c33fb947c391e7cc5,http://www.skwirk.com.au/,Skwirk | Online Education,https://www.skwirk.com.au/,Skwirk is an award winning learning resource providing educational content for both students & teachers. We cover Maths  English  Science  History  Geography ...,Skwirk,['info@skwirk.com.au'],"['skwirk content', 'skwirk account', 'law skwirk', 'skwirk parent', 'skwirk team', 'skwirk experts', 'skwirk school subscription', 'purchasing skwirk', 'whilst skwirk', 'individual skwirk resources']",['2005'],['$5M'],$0,['11-50'],"['St. leonards, NSW']",['1800 759 475'],"['Joe Bottomley ', 'Relationship Manager_Skwirk ...', None]","['101/52 Atchison St, St Leonards NSW 2065, Australia']",['Education Management']
5eb695e258473bd2511e7cc5,http://www.peak-care.com.au/,Peak Care,http://www.peak-care.com.au/,Shop Now. Bathroom & Toilet · Bedroom · Daily Living Aids · Manual Wheelchair · Patient Handling · Powered Mobility · Seating  Pressure Care & Positioning ...,Peak Care Equipment,['None'],"['peak care support team peak care equipment', 'peak shoe helper peak general', 'peak care', 'peak care members', 'peak care equipment', 'peak', 'merits peak care pioneer', 'peak general', 'peak general purpose', 'peak meteor']",[' 2 March 2015'],['None'],None,['11-50'],"['Unanderra, NSW']",['+61 2 4272 2688'],"['Chris Jones', 'CEO', ['cjones@peak-care.com.au']]","['1/149 Princes Hwy, Unanderra NSW 2526, Australia']",['Hospital & Health Care']
5eb6968b400af16b271e7cc5,http://www.awareim.com/,Aware IM | Web Application Builder - Web application ...,https://www.awareim.com/,Apr 4  2020 - Web Application Builder to Build rich web database applications in a fraction of the time. No programming  database  web or user interface ...,Awaresoft,['None'],"['aware im gantt chart aware im', 'aware im runtime supplemental license terms aware im', 'aware im features', 'aware im database', 'aware im development', 'aware im runtime', 'aware im developers', 'us aware im', 'aware im prices', 'aware im applications']",['18 September 2019'],['None'],None,['None'],['None'],['2019-11-04'],['None'],['None'],"['IT - Software, Mining, oil and gas']"
